datetime,temperature
20200514T1400,13.460245
20200514T1500,13.500245
20200514T1600,13.530245
20200514T1700,13.230246
20200514T1800,12.780245
20200514T1900,12.280245
20200514T2000,11.580245
20200514T2100,11.320246
20200514T2200,11.640245
20200514T2300,11.600245
20200515T0000,11.240245
20200515T0100,11.290245
20200515T0200,11.090245
20200515T0300,10.910245
20200515T0400,10.640245
20200515T0500,10.520246
20200515T0600,10.440246
20200515T0700,10.530245
20200515T0800,11.090245
20200515T0900,12.150246
20200515T1000,14.070246
20200515T1100,14.910245
20200515T1200,15.660245
20200515T1300,15.710245
20200515T1400,15.8102455
20200515T1500,15.990245
20200515T1600,15.940246
20200515T1700,15.700245
20200515T1800,14.820246
20200515T1900,14.490245
20200515T2000,13.0602455
20200515T2100,11.780245
20200515T2200,10.490245
20200515T2300,9.250245
20200516T0000,7.290245
20200516T0100,6.230245
20200516T0200,5.8102455
20200516T0300,5.8002453
20200516T0400,5.6602454
20200516T0500,6.980245
20200516T0600,8.820246
20200516T0700,10.580245
20200516T0800,12.650246
20200516T0900,14.240245
20200516T1000,15.990245
20200516T1100,17.100245
20200516T1200,18.140245
20200516T1300,18.890245
20200516T1400,19.510244
20200516T1500,19.820246
20200516T1600,19.990246
20200516T1700,19.590246
20200516T1800,18.270245
20200516T1900,14.220245
20200516T2000,12.430245
20200516T2100,11.650246
20200516T2200,10.340245
20200516T2300,11.380245
20200517T0000,10.790245
20200517T0100,10.070246
20200517T0200,9.470245
20200517T0300,9.090245
20200517T0400,8.870245
20200517T0500,8.350245
20200517T0600,11.050245
20200517T0700,12.520246
20200517T0800,14.490245
20200517T0900,16.390245
20200517T1000,18.000246
20200517T1100,19.190245
20200517T1200,20.130245
20200517T1300,20.740246
20200517T1400,21.040245
20200517T1500,21.180244
20200517T1600,20.950245
20200517T1700,20.370245
20200517T1800,19.250246
20200517T1900,16.740246
20200517T2000,14.010245
20200517T2100,12.770246
20200517T2200,11.620245
20200517T2300,10.770246
20200518T0000,11.230246
20200518T0100,11.050245
20200518T0200,10.050245
20200518T0300,9.660245
20200518T0400,9.270246
20200518T0500,9.410245
20200518T0600,12.410245
20200518T0700,14.600245
20200518T0800,16.750246
20200518T0900,18.610245
20200518T1000,20.360245
20200518T1100,21.720245
20200518T1200,22.750246
20200518T1300,23.550245
20200518T1400,24.000246
20200518T1500,24.180244
20200518T1600,23.930244
20200518T1700,23.220245
20200518T1800,21.440245
20200518T1900,18.220245
20200518T2000,16.090246
20200518T2100,15.330245
20200518T2200,14.440246
20200518T2300,14.000245
20200519T0000,13.830245
20200519T0100,13.5602455
20200519T0200,12.610246
20200519T0300,12.050245
20200519T0400,11.780245
20200519T0500,12.640245
20200519T0600,15.410245
20200519T0700,17.590246
20200519T0800,19.460245
20200519T0900,21.240246
20200519T1000,22.910246
20200519T1100,24.000246
20200519T1200,24.550245
20200519T1300,25.120245
20200519T1400,25.120245
20200519T1500,25.060246
20200519T1600,24.750246
20200519T1700,24.000246
20200519T1800,22.840246
20200519T1900,21.550245
20200519T2000,19.920246
20200519T2100,18.700245
20200519T2200,18.510244
20200519T2300,16.710245
20200520T0000,15.690246
20200520T0100,15.150246
20200520T0200,14.900246
20200520T0300,13.930245
20200520T0400,12.710245
20200520T0500,14.070246
20200520T0600,16.510246
20200520T0700,18.640245
20200520T0800,20.580246
20200520T0900,22.250246
20200520T1000,23.460245
20200520T1100,23.900246
20200520T1200,24.430244
20200520T1300,24.820246
20200520T1400,24.880245
20200520T1500,24.810246
20200520T1600,24.700245
20200520T1700,24.060246
20200520T1800,23.070246
20200520T1900,20.960245
20200520T2000,18.590246
20200520T2100,17.380245
20200520T2200,15.940246
20200520T2300,14.500245
20200521T0000,13.470245
20200521T0100,12.900246
20200521T0200,12.000245
20200521T0300,11.330245
20200521T0400,10.920245
20200521T0500,13.110246
20200521T0600,16.110247
20200521T0700,18.510244
20200521T0800,20.510244
20200521T0900,22.230246
20200521T1000,23.670246
20200521T1100,24.740246
20200521T1200,25.670246
20200521T1300,26.310246
20200521T1400,26.670246
20200521T1500,26.820246
20200521T1600,26.590246
20200521T1700,26.120245
20200521T1800,24.380245
20200521T1900,23.720245
20200521T2000,20.800245
20200521T2100,19.250246
20200521T2200,18.910246
20200521T2300,16.630245
20200522T0000,14.980246
20200522T0100,14.260245
20200522T0200,13.630245
20200522T0300,13.070246
20200522T0400,12.940246
20200522T0500,14.290245
20200522T0600,16.700245
20200522T0700,18.610245
20200522T0800,20.590246
20200522T0900,22.250246
20200522T1000,23.710245
20200522T1100,25.150246
20200522T1200,26.370245
20200522T1300,27.310246
20200522T1400,27.590246
20200522T1500,26.990246
20200522T1600,26.600245
20200522T1700,25.940245
20200522T1800,24.590246
20200522T1900,23.100245
20200522T2000,21.210245
20200522T2100,20.280245
20200522T2200,19.840246
20200522T2300,19.170246
20200523T0000,18.420246
20200523T0100,17.590246
20200523T0200,17.750246
20200523T0300,17.580246
20200523T0400,17.290245
20200523T0500,17.700245
20200523T0600,18.300245
20200523T0700,19.430244
20200523T0800,20.230246
20200523T0900,19.980246
20200523T1000,17.250246
20200523T1100,12.570246
20200523T1200,11.730246
20200523T1300,12.870245
20200523T1400,13.020246
20200523T1500,12.790245
20200523T1600,12.670245
20200523T1700,12.340245
20200523T1800,12.040245
20200523T1900,11.280245
20200523T2000,9.640245
20200523T2100,8.580245
20200523T2200,8.680245
20200523T2300,8.280246
20200524T0000,8.250245
20200524T0100,8.300245
20200524T0200,8.520246
20200524T0300,8.390245
20200524T0400,8.380245
20200524T0500,8.870245
20200524T0600,10.460245
20200524T0700,12.3102455
20200524T0800,14.040245
20200524T0900,15.470245
20200524T1000,16.800245
20200524T1100,17.440245
20200524T1200,18.240246
20200524T1300,18.770245
20200524T1400,19.490246
20200524T1500,19.550245
20200524T1600,19.490246
20200524T1700,19.070246
20200524T1800,17.840246
20200524T1900,15.650246
20200524T2000,15.150246
20200524T2100,12.980246
20200524T2200,10.700245
20200524T2300,9.170245
20200525T0000,10.100245
20200525T0100,9.930245
20200525T0200,9.600245
20200525T0300,9.090245
20200525T0400,8.320246
20200525T0500,9.680245
20200525T0600,12.530245
20200525T0700,14.490245
20200525T0800,16.240246
20200525T0900,17.700245
20200525T1000,18.680244
20200525T1100,19.200245
20200525T1200,19.690245
20200525T1300,19.820246
20200525T1400,19.820246
20200525T1500,20.330246
20200525T1600,19.870245
20200525T1700,19.740246
20200525T1800,18.720245
20200525T1900,16.570246
20200525T2000,14.590245
20200525T2100,13.920245
20200525T2200,12.0602455
20200525T2300,11.090245
20200526T0000,10.370245
20200526T0100,9.640245
20200526T0200,8.930245
20200526T0300,8.410246
20200526T0400,8.130245
20200526T0500,10.510245
20200526T0600,13.000245
20200526T0700,15.200245
20200526T0800,17.170246
20200526T0900,18.670246
20200526T1000,19.870245
20200526T1100,20.570246
20200526T1200,21.100245
20200526T1300,21.580246
20200526T1400,22.130245
20200526T1500,22.020245
20200526T1600,21.680244
20200526T1700,20.970245
20200526T1800,19.770245
20200526T1900,18.420246
20200526T2000,16.440247
20200526T2100,14.450245
20200526T2200,13.250245
20200526T2300,11.770246
20200527T0000,10.750245
20200527T0100,9.8102455
20200527T0200,9.140245
20200527T0300,8.410246
20200527T0400,8.010245
20200527T0500,10.630245
20200527T0600,13.130245
20200527T0700,15.340245
20200527T0800,17.430244
20200527T0900,19.230246
20200527T1000,20.600245
20200527T1100,21.640245
20200527T1200,22.560246
20200527T1300,23.330246
20200527T1400,23.720245
20200527T1500,24.000246
20200527T1600,23.970245
20200527T1700,23.480246
20200527T1800,21.940245
20200527T1900,18.730246
20200527T2000,15.590245
20200527T2100,13.290245
20200527T2200,12.220245
20200527T2300,13.530245
20200528T0000,12.850245
20200528T0100,11.840245
20200528T0200,10.620245
20200528T0300,10.140245
20200528T0400,9.620245
20200528T0500,11.630245
20200528T0600,14.040245
20200528T0700,16.230246
20200528T0800,18.220245
20200528T0900,20.300245
20200528T1000,21.710245
20200528T1100,22.600245
20200528T1200,22.960245
20200528T1300,23.300245
20200528T1400,23.380245
20200528T1500,23.160246
20200528T1600,22.910246
20200528T1700,22.140245
20200528T1800,20.740246
20200528T1900,19.160246
20200528T2000,17.790245
20200528T2100,16.180246
20200528T2200,14.640245
20200528T2300,13.480246
20200529T0000,12.040245
20200529T0100,11.110246
20200529T0200,10.220245
20200529T0300,9.500245
20200529T0400,9.030245
20200529T0500,11.280245
20200529T0600,13.860246
20200529T0700,15.830245
20200529T0800,17.450245
20200529T0900,18.820246
20200529T1000,20.090246
20200529T1100,21.300245
20200529T1200,21.820246
20200529T1300,22.260244
20200529T1400,22.590246
20200529T1500,22.620245
20200529T1600,22.290245
20200529T1700,21.590246
20200529T1800,20.390245
20200529T1900,18.680244
20200529T2000,15.760245
20200529T2100,14.020246
20200529T2200,13.180245
20200529T2300,12.320246
20200530T0000,11.480246
20200530T0100,10.380245
20200530T0200,9.640245
20200530T0300,9.320246
20200530T0400,8.960245
20200530T0500,10.910245
20200530T0600,13.620245
20200530T0700,15.640245
20200530T0800,17.380245
20200530T0900,19.120245
20200530T1000,20.340246
20200530T1100,21.330246
20200530T1200,22.200245
20200530T1300,22.420246
20200530T1400,22.390245
20200530T1500,21.890245
20200530T1600,21.650246
20200530T1700,20.680244
20200530T1800,19.900246
20200530T1900,18.220245
20200530T2000,16.110247
20200530T2100,14.300245
20200530T2200,14.170245
20200530T2300,12.470245
20200531T0000,10.880245
20200531T0100,9.920245
20200531T0200,9.360246
20200531T0300,8.750245
20200531T0400,8.250245
20200531T0500,10.860246
20200531T0600,13.190246
20200531T0700,15.200245
20200531T0800,16.840246
20200531T0900,18.380245
20200531T1000,19.870245
20200531T1100,21.170246
20200531T1200,22.040245
20200531T1300,22.740246
20200531T1400,23.250246
20200531T1500,23.490246
20200531T1600,23.380245
20200531T1700,22.860245
20200531T1800,21.600245
20200531T1900,18.870245
20200531T2000,16.330246
20200531T2100,14.180245
20200531T2200,12.620245
20200531T2300,11.990245
20200601T0000,11.270246
20200601T0100,10.390245
20200601T0200,10.040245
20200601T0300,9.360246
20200601T0400,9.190246
20200601T0500,11.890245
20200601T0600,14.540245
20200601T0700,16.470245
20200601T0800,18.290245
20200601T0900,20.170246
20200601T1000,21.820246
20200601T1100,23.230246
20200601T1200,24.720245
20200601T1300,25.780245
20200601T1400,26.480246
20200601T1500,27.030245
20200601T1600,27.200245
20200601T1700,26.870245
20200601T1800,25.670246
20200601T1900,22.520245
20200601T2000,18.930244
20200601T2100,16.870245
20200601T2200,15.260245
20200601T2300,13.860246
20200602T0000,12.200245
20200602T0100,11.400246
20200602T0200,10.720245
20200602T0300,10.410245
20200602T0400,10.610246
20200602T0500,13.520246
20200602T0600,16.510246
20200602T0700,19.080246
20200602T0800,21.270245
20200602T0900,22.900246
20200602T1000,24.750246
20200602T1100,25.890245
20200602T1200,26.580246
20200602T1300,27.140245
20200602T1400,27.650246
20200602T1500,27.930244
20200602T1600,27.790245
20200602T1700,27.390245
20200602T1800,25.790245
20200602T1900,22.260244
20200602T2000,19.260244
20200602T2100,17.880245
20200602T2200,17.310246
20200602T2300,16.020247
20200603T0000,15.080245
20200603T0100,14.030245
20200603T0200,13.880245
20200603T0300,13.330245
20200603T0400,13.690246
20200603T0500,14.900246
20200603T0600,17.580246
20200603T0700,20.090246
20200603T0800,22.350245
20200603T0900,24.120245
20200603T1000,25.520245
20200603T1100,25.690245
20200603T1200,25.610245
20200603T1300,26.120245
20200603T1400,26.990246
20200603T1500,26.580246
20200603T1600,23.910246
20200603T1700,21.230246
20200603T1800,20.540245
20200603T1900,19.310246
20200603T2000,17.820246
20200603T2100,16.940245
20200603T2200,17.360245
20200603T2300,16.710245
20200604T0000,16.010246
20200604T0100,15.800245
20200604T0200,15.190246
20200604T0300,14.820246
20200604T0400,15.240245
20200604T0500,15.440246
20200604T0600,15.800245
20200604T0700,16.080246
20200604T0800,16.060246
20200604T0900,16.840246
20200604T1000,17.680244
20200604T1100,18.420246
20200604T1200,19.070246
20200604T1300,18.300245
20200604T1400,18.750246
20200604T1500,18.530245
20200604T1600,18.540245
20200604T1700,17.730246
20200604T1800,16.750246
20200604T1900,15.640245
20200604T2000,14.570246
20200604T2100,13.950245
20200604T2200,14.400246
20200604T2300,14.160245
20200605T0000,13.590245
20200605T0100,13.200245
20200605T0200,13.140245
20200605T0300,13.180245
20200605T0400,12.940246
20200605T0500,12.870245
20200605T0600,13.100245
20200605T0700,13.100245
20200605T0800,13.0602455
20200605T0900,12.870245
20200605T1000,13.080245
20200605T1100,14.470245
20200605T1200,15.290245
20200605T1300,15.680245
20200605T1400,16.220245
20200605T1500,16.490246
20200605T1600,15.780245
20200605T1700,15.440246
20200605T1800,15.230246
20200605T1900,15.000245
20200605T2000,14.430245
20200605T2100,13.8102455
20200605T2200,14.290245
20200605T2300,14.320246
20200606T0000,14.690246
20200606T0100,15.020246
20200606T0200,15.040245
20200606T0300,15.070246
20200606T0400,15.090245
20200606T0500,15.010245
20200606T0600,14.960245
20200606T0700,15.100245
20200606T0800,15.200245
20200606T0900,15.910245
20200606T1000,15.840245
20200606T1100,15.880245
20200606T1200,16.140245
20200606T1300,15.830245
20200606T1400,16.390245
20200606T1500,16.460245
20200606T1600,16.690245
20200606T1700,15.710245
20200606T1800,14.850245
20200606T1900,14.480246
20200606T2000,13.870245
20200606T2100,13.830245
20200606T2200,13.440246
20200606T2300,13.210245
20200607T0000,12.970245
20200607T0100,12.580245
20200607T0200,12.040245
20200607T0300,11.580245
20200607T0400,11.480246
20200607T0500,11.530245
20200607T0600,11.510245
20200607T0700,11.850245
20200607T0800,12.760245
20200607T0900,13.470245
20200607T1000,14.400246
20200607T1100,14.860246
20200607T1200,15.050245
20200607T1300,15.340245
20200607T1400,15.740245
20200607T1500,16.250246
20200607T1600,16.280245
20200607T1700,16.050245
20200607T1800,15.450245
20200607T1900,14.750245
20200607T2000,13.510245
20200607T2100,13.040245
20200607T2200,12.700245
20200607T2300,12.330245
20200608T0000,12.140245
20200608T0100,11.580245
20200608T0200,11.240245
20200608T0300,11.300245
20200608T0400,11.550245
20200608T0500,11.510245
20200608T0600,12.480246
20200608T0700,13.950245
20200608T0800,15.630245
20200608T0900,17.100245
20200608T1000,17.790245
20200608T1100,18.840246
20200608T1200,19.530245
20200608T1300,19.620245
20200608T1400,19.360245
20200608T1500,18.680244
20200608T1600,17.960245
20200608T1700,17.550245
20200608T1800,16.370245
20200608T1900,15.260245
20200608T2000,14.290245
20200608T2100,13.710245
20200608T2200,13.210245
20200608T2300,12.860246
20200609T0000,12.550245
20200609T0100,12.390245
20200609T0200,12.520246
20200609T0300,12.390245
20200609T0400,11.8102455
20200609T0500,12.420245
20200609T0600,13.030245
20200609T0700,13.830245
20200609T0800,14.520246
20200609T0900,14.870245
20200609T1000,14.910245
20200609T1100,14.300245
20200609T1200,14.550245
20200609T1300,14.410245
20200609T1400,14.670245
20200609T1500,14.900246
20200609T1600,14.950245
20200609T1700,14.850245
20200609T1800,14.590245
20200609T1900,14.280245
20200609T2000,14.130245
20200609T2100,13.760245
20200609T2200,13.290245
20200609T2300,13.270246
20200610T0000,13.190246
20200610T0100,13.160245
20200610T0200,13.080245
20200610T0300,13.010245
20200610T0400,13.160245
20200610T0500,13.420245
20200610T0600,13.870245
20200610T0700,14.030245
20200610T0800,14.440246
20200610T0900,15.080245
20200610T1000,16.080246
20200610T1100,16.730246
20200610T1200,17.470245
20200610T1300,17.980246
20200610T1400,18.170246
20200610T1500,17.380245
20200610T1600,16.540245
20200610T1700,16.010246
20200610T1800,15.650246
20200610T1900,15.210245
20200610T2000,14.720245
20200610T2100,13.990245
20200610T2200,13.8102455
20200610T2300,13.960245
20200611T0000,13.640245
20200611T0100,13.720245
20200611T0200,13.540245
20200611T0300,13.460245
20200611T0400,13.290245
20200611T0500,13.710245
20200611T0600,14.040245
20200611T0700,14.5602455
20200611T0800,15.410245
20200611T0900,16.660246
20200611T1000,18.250246
20200611T1100,19.130245
20200611T1200,19.730246
20200611T1300,20.700245
20200611T1400,21.140245
20200611T1500,21.620245
20200611T1600,21.420246
20200611T1700,21.050245
20200611T1800,20.060246
20200611T1900,18.270245
20200611T2000,17.430244
20200611T2100,16.200245
20200611T2200,13.920245
20200611T2300,13.170245
20200612T0000,12.270246
20200612T0100,12.500245
20200612T0200,12.070246
20200612T0300,11.520246
20200612T0400,11.750245
20200612T0500,13.470245
20200612T0600,15.210245
20200612T0700,16.820246
20200612T0800,18.680244
20200612T0900,20.440245
20200612T1000,22.000246
20200612T1100,23.630245
20200612T1200,25.360245
20200612T1300,26.290245
20200612T1400,26.430244
20200612T1500,26.630245
20200612T1600,26.460245
20200612T1700,25.900246
20200612T1800,25.080246
20200612T1900,22.410246
20200612T2000,20.220245
20200612T2100,18.310246
20200612T2200,18.270245
20200612T2300,17.190245
20200613T0000,16.100246
20200613T0100,15.260245
20200613T0200,14.480246
20200613T0300,14.620245
20200613T0400,14.250245
20200613T0500,15.3102455
20200613T0600,16.390245
20200613T0700,17.460245
20200613T0800,18.490246
20200613T0900,19.800245
20200613T1000,21.580246
20200613T1100,22.380245
20200613T1200,22.880245
20200613T1300,22.700245
20200613T1400,21.310246
20200613T1500,20.550245
20200613T1600,18.840246
20200613T1700,17.310246
20200613T1800,16.950245
20200613T1900,15.890245
20200613T2000,15.150246
20200613T2100,15.070246
20200613T2200,13.840245
20200613T2300,13.820246
20200614T0000,13.940246
20200614T0100,13.970245
20200614T0200,13.920245
20200614T0300,13.990245
20200614T0400,14.070246
20200614T0500,14.340245
20200614T0600,14.850245
20200614T0700,15.390245
